,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,PxV,Day_Perc_Change,Trend,Rolling_14,bollinger_upper,bollinger_lower
215,TCS,EQ,2018-03-23,2831.35,2802.0,2834.1,2798.05,2809.2,2818.15,2816.79,1827061,5146438888.6,77575,1259843,68.95,3,2018,5148931957.150001,-0.004662086990304903,Slight or No change,2916.546428571429,3843.966312318458,1989.1265448243992
216,TCS,EQ,2018-03-26,2818.15,2819.0,2827.4,2781.55,2817.0,2817.0,2812.33,1482105,4168164807.6,76911,1046954,70.64,3,2018,4175089785.0,-0.00040806912336111,Slight or No change,2900.417857142857,3827.837740889887,1972.9979733958273
217,TCS,EQ,2018-03-27,2817.0,2825.0,2863.0,2823.05,2843.8,2847.7,2845.6,1247287,3549278192.6,101404,867902,69.58,3,2018,3551899189.9,0.0108981185658501,Slight or No change,2887.578571428571,3814.9984551756006,1960.1586876815416
218,TCS,EQ,2018-03-28,2847.7,2835.9,2875.0,2825.0,2849.35,2849.15,2854.33,3432827,9798420780.5,127771,2654970,77.34,3,2018,9780639047.05,0.0005091828493171137,Slight or No change,2876.5214285714287,3803.9413123184586,1949.101544824399
219,TCS,EQ,2018-04-02,2849.15,2840.0,2914.0,2840.0,2903.0,2909.65,2888.94,831494,2402139242.2,67851,428437,51.53,4,2018,2419356517.1,0.021234403243072464,Slight or No change,2867.632142857143,3795.052026604173,1940.2122591101136
220,TCS,EQ,2018-04-03,2909.65,2892.1,2929.9,2892.1,2908.4,2911.25,2907.92,968645,2816742760.65,49338,665363,68.69,4,2018,2819967756.25,0.0005498943171859949,Slight or No change,2857.5678571428575,3784.9877408898874,1930.1479733958279
221,TCS,EQ,2018-04-04,2911.25,2929.45,2934.0,2892.0,2906.9,2910.9,2914.91,1420910,4141824122.7,73678,1068225,75.18,4,2018,4136126919.0,-0.00012022327179039839,Slight or No change,2859.289285714286,3786.7091694613155,1931.8694019672564
222,TCS,EQ,2018-04-05,2910.9,2926.55,2963.75,2920.35,2954.1,2957.95,2949.56,904712,2668499201.95,50519,619923,68.52,4,2018,2676092860.4,0.01616338589439681,Slight or No change,2864.3642857142854,3791.7841694613153,1936.9444019672558
223,TCS,EQ,2018-04-06,2957.95,2954.0,2960.0,2926.55,2939.7,2950.3,2943.69,564509,1661739852.0,35618,327149,57.95,4,2018,1665470902.7,-0.002586250612755303,Slight or No change,2870.121428571429,3797.541312318459,1942.7015448243994
224,TCS,EQ,2018-04-09,2950.3,2939.7,2963.5,2915.0,2925.05,2923.9,2936.88,617933,1814796241.2,61304,377241,61.05,4,2018,1806774298.7,-0.008948242551604979,Slight or No change,2877.135714285715,3804.5555980327445,1949.7158305386854
225,TCS,EQ,2018-04-10,2923.9,2925.7,2957.25,2925.7,2933.4,2937.6,2943.58,592266,1743380856.55,56834,369579,62.4,4,2018,1739840601.6,0.004685522760696337,Slight or No change,2884.7500000000005,3812.1698837470303,1957.3301162529708
226,TCS,EQ,2018-04-11,2937.6,2950.6,3025.0,2945.6,3010.0,3014.15,2987.68,1562208,4667384473.9,79572,982143,62.87,4,2018,4708729243.2,0.026058687363834432,Slight or No change,2895.4142857142865,3822.8341694613164,1967.9944019672569
227,TCS,EQ,2018-04-12,3014.15,3010.0,3150.0,3007.95,3136.0,3139.25,3116.29,3057180,9527046571.4,138550,1663392,54.41,4,2018,9597252315.0,0.041504238342484616,Slight or No change,2915.592857142858,3843.012740889888,1988.1729733958284
228,TCS,EQ,2018-04-13,3139.25,3150.0,3240.8,3132.1,3145.5,3153.3,3181.37,4089559,13010404291.35,147501,2142872,52.4,4,2018,12895606394.7,0.00447559130365538,Slight or No change,2938.5892857142867,3866.0091694613166,2011.169401967257
229,TCS,EQ,2018-04-16,3153.3,3116.0,3199.95,3110.75,3185.05,3187.65,3169.39,3135137,9936460532.7,142448,1707483,54.46,4,2018,9993719458.05,0.010893349823993814,Slight or No change,2964.982142857144,3892.4020266041734,2037.5622591101144
230,TCS,EQ,2018-04-17,3187.65,3187.65,3194.95,3147.2,3163.6,3166.6,3165.81,1650862,5226319906.4,119475,1077647,65.28,4,2018,5227619609.2,-0.006603610810471672,Slight or No change,2989.9535714285726,3917.3734551756024,2062.5336876815427
231,TCS,EQ,2018-04-18,3166.6,3166.0,3193.45,3145.85,3162.7,3159.1,3166.57,1216533,3852231610.8,57846,674167,55.42,4,2018,3843149400.3,-0.002368470915177112,Slight or No change,3012.19642857143,3939.6163123184597,2084.7765448244
232,TCS,EQ,2018-04-19,3159.1,3179.9,3217.2,3165.75,3191.15,3191.15,3190.56,2410476,7690774760.8,108523,1295094,53.73,4,2018,7692190487.400002,0.010145294545915062,Slight or No change,3036.625000000001,3964.0448837470303,2109.2051162529715
233,TCS,EQ,2018-04-20,3191.15,3250.0,3422.35,3240.0,3414.0,3402.45,3351.07,9232831,30939850872.2,287034,2973300,32.2,4,2018,31414245835.95,0.06621437412844887,Slight or No change,3071.8250000000007,3999.24488374703,2144.4051162529713
234,TCS,EQ,2018-04-23,3402.45,3424.0,3557.9,3389.55,3395.9,3408.65,3478.05,7592955,26408656911.8,296796,2307114,30.38,4,2018,25881726060.75,0.0018222163441050652,Slight or No change,3107.353571428572,4034.773455175602,2179.9336876815423
235,TCS,EQ,2018-04-24,3408.65,3410.0,3443.15,3342.5,3380.0,3385.65,3385.7,4157168,14074937538.35,191406,1852622,44.56,4,2018,14074715839.2,-0.0067475393484224275,Slight or No change,3141.2642857142864,4068.684169461316,2213.844401967257
236,TCS,EQ,2018-04-25,3385.65,3385.0,3483.0,3365.05,3466.0,3470.25,3445.24,4098287,14119584532.15,186272,1646688,40.18,4,2018,14222080461.75,0.024987816224358642,Slight or No change,3177.857142857144,4105.277026604173,2250.4372591101146
237,TCS,EQ,2018-04-26,3470.25,3467.0,3560.0,3467.0,3523.95,3539.25,3528.84,6067517,21411274498.95,155107,3148760,51.9,4,2018,21474459542.25,0.019883293710827758,Slight or No change,3219.9250000000006,4147.3448837470305,2292.5051162529708
238,TCS,EQ,2018-04-27,3539.25,3525.0,3544.0,3420.0,3458.0,3451.95,3475.49,2250665,7822168277.85,143297,1128370,50.13,4,2018,7769183046.75,-0.024666242848061067,Slight or No change,3257.642857142858,4185.062740889887,2330.2229733958284
239,TCS,EQ,2018-04-30,3451.95,3451.95,3549.0,3437.6,3529.0,3532.1,3523.56,1729279,6093220317.25,109746,740868,42.84,4,2018,6107986355.9,0.023218760410782302,Slight or No change,3300.1071428571436,4227.527026604173,2372.6872591101137
240,TCS,EQ,2018-05-02,3532.1,3530.5,3532.2,3471.3,3500.0,3499.75,3496.99,1579023,5521825658.3,142452,1035607,65.59,5,2018,5526185744.25,-0.009158857336994952,Slight or No change,3334.7928571428574,4262.212740889887,2407.372973395828
241,TCS,EQ,2018-05-03,3499.75,3509.8,3526.0,3470.4,3481.75,3481.85,3501.58,1880775,6585681501.25,132523,1146691,60.97,5,2018,6548576433.75,-0.005114651046503328,Slight or No change,3359.264285714286,4286.684169461316,2431.844401967256
242,TCS,EQ,2018-05-04,3481.85,3492.0,3497.0,3470.0,3479.0,3480.75,3485.14,1173622,4090241756.4,60186,697005,59.39,5,2018,4085084776.5,-0.0003159240059164014,Slight or No change,3382.6535714285715,4310.073455175601,2455.2336876815416
243,TCS,EQ,2018-05-07,3480.75,3490.0,3490.0,3410.9,3428.0,3420.95,3438.41,1742213,5990435302.85,95521,1155927,66.35,5,2018,5960023562.349999,-0.017180205415499583,Slight or No change,3399.317857142857,4326.7377408898865,2471.8979733958276
244,TCS,EQ,2018-05-08,3420.95,3434.7,3486.5,3396.7,3440.2,3441.2,3447.8,1496410,5159322100.45,75803,710340,47.47,5,2018,5149446092.0,0.005919408351481303,Slight or No change,3418.9321428571425,4346.352026604172,2491.5122591101126
245,TCS,EQ,2018-05-09,3441.2,3440.2,3494.75,3440.2,3488.5,3489.3,3480.95,1307525,4551423047.5,74986,754487,57.7,5,2018,4562346982.5,0.013977682203882402,Slight or No change,3442.5178571428573,4369.937740889887,2515.0979733958275
246,TCS,EQ,2018-05-10,3489.3,3502.95,3511.15,3440.2,3446.3,3451.25,3478.59,1929339,6711381185.7,78782,1044165,54.12,5,2018,6658631223.75,-0.010904765998910992,Slight or No change,3461.0964285714285,4388.516312318458,2533.6765448243987
247,TCS,EQ,2018-05-11,3451.25,3454.2,3485.0,3442.5,3461.0,3456.95,3461.07,1313938,4547636850.35,44332,734225,55.88,5,2018,4542217969.099999,0.0016515755161172765,Slight or No change,3464.9892857142854,4392.409169461315,2537.5694019672555
248,TCS,EQ,2018-05-14,3456.95,3457.0,3471.0,3410.8,3440.0,3433.55,3427.81,1216947,4171459981.05,67155,738191,60.66,5,2018,4178448371.85,-0.006768972649300542,Slight or No change,3466.7678571428573,4394.187740889887,2539.3479733958275
249,TCS,EQ,2018-05-15,3433.55,3450.0,3495.8,3433.7,3487.0,3482.4,3477.97,976445,3396047379.25,72769,426098,43.64,5,2018,3400372068.0,0.014227257503167225,Slight or No change,3473.6785714285716,4401.098455175601,2546.258687681542
250,TCS,EQ,2018-05-16,3482.4,3479.95,3509.0,3475.25,3497.0,3493.9,3494.21,824225,2880012135.0,62359,462112,56.07,5,2018,2879759727.5,0.0033023202389157453,Slight or No change,3475.3678571428572,4402.787740889887,2547.947973395828
251,TCS,EQ,2018-05-17,3493.9,3512.95,3533.15,3476.0,3480.8,3491.8,3509.69,1484024,5208463595.05,147144,968752,65.28,5,2018,5181915003.2,-0.000601047539998234,Slight or No change,3471.9785714285717,4399.398455175601,2544.5586876815423
252,TCS,EQ,2018-05-18,3491.8,3480.8,3517.7,3458.0,3495.0,3502.05,3487.86,937498,3269860706.55,71488,518150,55.27,5,2018,3283164870.9,0.002935448765679638,Slight or No change,3475.5571428571434,4402.977026604173,2548.1372591101135
253,TCS,EQ,2018-05-21,3502.05,3528.7,3592.0,3518.05,3551.8,3556.75,3567.15,1723089,6146517739.55,113610,883903,51.3,5,2018,6128596800.75,0.015619422909438631,Slight or No change,3477.317857142858,4404.737740889887,2549.8979733958286
254,TCS,EQ,2018-05-22,3556.75,3558.0,3574.95,3493.7,3514.4,3508.9,3520.43,928708,3269452704.0,71360,523307,56.35,5,2018,3258743501.2000003,-0.01345329303437126,Slight or No change,3477.9714285714294,4405.391312318459,2550.5515448243996
255,TCS,EQ,2018-05-23,3508.9,3525.0,3545.0,3481.0,3498.95,3495.1,3513.84,753649,2648198399.95,65699,407054,54.01,5,2018,2634078619.9,-0.003932856450739597,Slight or No change,3478.917857142858,4406.337740889888,2551.497973395828
256,TCS,EQ,2018-05-24,3495.1,3510.0,3615.0,3502.35,3610.75,3603.7,3579.69,1481158,5302086674.25,78667,655097,44.23,5,2018,5337649084.599999,0.031072072329833226,Slight or No change,3487.7000000000007,4415.11988374703,2560.2801162529713
257,TCS,EQ,2018-05-25,3603.7,3625.0,3674.8,3572.55,3589.9,3585.8,3633.11,1884886,6848001305.3,142355,954659,50.65,5,2018,6758824218.8,-0.004967117129616727,Slight or No change,3499.4750000000013,4426.894883747031,2572.055116252972
258,TCS,EQ,2018-05-28,3585.8,3616.5,3616.5,3486.0,3499.35,3502.05,3516.38,1858399,6534828349.5,142950,1041835,56.06,5,2018,6508206217.950001,-0.023356015394054297,Slight or No change,3503.8214285714303,4431.24131231846,2576.401544824401
259,TCS,EQ,2018-05-29,3502.05,3529.9,3544.0,3488.0,3519.95,3523.5,3517.42,1762656,6200008340.15,101072,834822,47.36,5,2018,6210718416.0,0.0061249839379791116,Slight or No change,3506.264285714287,4433.684169461317,2578.844401967257
260,TCS,EQ,2018-05-30,3523.5,3509.05,3533.0,3482.5,3507.5,3514.1,3508.9,1889553,6630243746.65,125085,1124217,59.5,5,2018,6640078197.3,-0.002667801901518385,Slight or No change,3510.7535714285727,4438.173455175603,2583.333687681543
261,TCS,EQ,2018-05-31,3514.1,1734.0,1759.05,1726.1,1748.85,1741.05,1742.44,5049371,8798250473.7,207998,3447026,68.27,5,2018,8791207379.55,-0.5045530861386984,Slight negative,3388.1892857142875,4315.609169461317,2460.769401967258
262,TCS,EQ,2018-06-01,1741.05,1754.0,1757.5,1716.3,1732.0,1732.45,1742.29,1603856,2794386298.35,74272,924751,57.66,6,2018,2778600327.2000003,-0.004939547973923708,Slight or No change,3266.6821428571443,4194.102026604174,2339.2622591101144
263,TCS,EQ,2018-06-04,1732.45,1745.0,1749.0,1712.6,1742.0,1744.25,1730.25,1681483,2909393689.7,96686,928452,55.22,6,2018,2932926722.75,0.006811163381338582,Slight or No change,3142.5285714285724,4069.9484551756022,2215.1086876815425
264,TCS,EQ,2018-06-05,1744.25,1744.0,1751.9,1711.15,1723.0,1721.6,1728.88,2449568,4235000687.9,133067,1492228,60.92,6,2018,4217176268.8,-0.012985523864124993,Slight or No change,3015.935714285715,3943.3555980327446,2088.515830538686
265,TCS,EQ,2018-06-06,1721.6,1723.0,1734.9,1715.2,1725.0,1725.75,1725.85,2236512,3859874684.1,73770,1573892,70.37,6,2018,3859660584.0,0.002410548327137496,Slight or No change,2889.7892857142865,3817.2091694613164,1962.3694019672569
266,TCS,EQ,2018-06-07,1725.75,1725.0,1749.0,1723.8,1734.05,1735.55,1738.0,2414762,4196845765.2,105531,1639426,67.89,6,2018,4190940189.1,0.0056786904244530145,Slight or No change,2763.610714285715,3691.030598032745,1836.1908305386853
267,TCS,EQ,2018-06-08,1735.55,1735.0,1757.3,1735.0,1742.95,1747.1,1748.59,2582138,4515097488.7,90908,1640936,63.55,6,2018,4511253299.8,0.006654950880124355,Slight or No change,2634.350000000001,3561.7698837470307,1706.9301162529712
268,TCS,EQ,2018-06-11,1747.1,1747.1,1763.0,1743.0,1750.9,1749.7,1752.55,2179378,3819463189.45,104681,1659838,76.16,6,2018,3813257686.6,0.0014881804132562682,Slight or No change,2508.6928571428575,3436.1127408898874,1581.2729733958279
269,TCS,EQ,2018-06-12,1749.7,1757.0,1785.0,1753.0,1781.05,1781.0,1773.52,4608875,8173948345.1,108707,3580858,77.69,6,2018,8208406375.0,0.01788878093387436,Slight or No change,2386.257142857143,3313.677026604173,1458.8372591101136
270,TCS,EQ,2018-06-13,1781.0,1816.0,1831.65,1798.0,1824.0,1824.1,1818.17,5370983,9765380711.8,236378,2862488,53.3,6,2018,9797210090.3,0.024199887703537204,Slight or No change,2259.1428571428573,3186.562740889887,1331.7229733958277
271,TCS,EQ,2018-06-14,1824.1,1830.0,1832.3,1784.0,1784.95,1787.55,1795.49,3819998,6858771088.2,185231,2405344,62.97,6,2018,6828437424.9,-0.020037278657968338,Slight or No change,2130.696428571429,3058.1163123184588,1203.2765448243993
272,TCS,EQ,2018-06-15,1787.55,1800.0,1847.1,1788.6,1840.0,1840.05,1823.42,9183574,16745544383.35,232555,4247203,46.25,6,2018,16898235338.7,0.029369807837543064,Slight or No change,2011.9821428571431,2939.4020266041725,1084.5622591101135
273,TCS,EQ,2018-06-18,1840.05,1867.95,1867.95,1822.15,1824.0,1829.0,1840.85,4674987,8605956299.9,212032,2287621,48.93,6,2018,8550551223.0,-0.0060052715958804894,Slight or No change,1890.946428571429,2818.3663123184588,963.5265448243993
274,TCS,EQ,2018-06-19,1829.0,1822.15,1839.0,1821.0,1822.9,1824.5,1829.83,3245034,5937862115.25,139033,1712806,52.78,6,2018,5920564533.0,-0.002460360852925114,Slight or No change,1770.2607142857146,2697.6805980327445,842.8408305386849
275,TCS,EQ,2018-06-20,1824.5,1832.0,1836.3,1818.6,1820.0,1822.45,1828.68,3107695,5682968753.9,151059,2297300,73.92,6,2018,5663618752.75,-0.0011235955056179137,Slight or No change,1776.0750000000005,2703.49488374703,848.6551162529709
276,TCS,EQ,2018-06-21,1822.45,1832.0,1832.0,1817.6,1820.0,1819.35,1822.83,2910659,5305644225.8,130989,2119842,72.83,6,2018,5295507451.65,-0.0017010068863344552,Slight or No change,1782.282142857143,2709.7020266041727,854.8622591101134
277,TCS,EQ,2018-06-22,1819.35,1827.0,1827.0,1799.55,1809.0,1809.8,1810.38,2949458,5339626532.7,225703,2149173,72.87,6,2018,5337929088.4,-0.005249127435622558,Slight or No change,1786.964285714286,2714.3841694613157,859.5444019672564
278,TCS,EQ,2018-06-25,1809.8,1811.9,1822.35,1806.0,1817.75,1819.25,1817.52,2083217,3786278981.15,115086,1348047,64.71,6,2018,3789892527.25,0.0052215714443584185,Slight or No change,1793.9392857142861,2721.359169461316,866.5194019672565
279,TCS,EQ,2018-06-26,1819.25,1823.0,1861.0,1821.0,1852.05,1852.0,1842.52,4679712,8622455574.95,160270,3197021,68.32,6,2018,8666826624.0,0.018001923869726433,Slight or No change,1802.9571428571433,2730.377026604173,875.5372591101136
280,TCS,EQ,2018-06-27,1852.0,1860.0,1885.15,1851.25,1857.5,1858.0,1870.51,4081208,7633922937.85,163411,1967182,48.2,6,2018,7582884464.0,0.0032397408207343052,Slight or No change,1811.7035714285719,2739.1234551756015,884.2836876815422
281,TCS,EQ,2018-06-28,1858.0,1865.0,1871.0,1826.3,1844.1,1842.7,1846.23,4888125,9024622355.45,176902,3110366,63.63,6,2018,9007347937.5,-0.008234660925726556,Slight or No change,1818.5321428571435,2745.952026604173,891.1122591101139
282,TCS,EQ,2018-06-29,1842.7,1844.9,1867.4,1842.3,1844.95,1847.75,1851.25,3506276,6490978437.6,213525,2265670,64.62,6,2018,6478721479.0,0.0027405437672980426,Slight or No change,1825.535714285715,2752.9555980327445,898.1158305386853
283,TCS,EQ,2018-07-02,1847.75,1852.0,1857.8,1841.1,1854.05,1851.35,1852.0,2650290,4908342579.9,137325,1969574,74.32,7,2018,4906614391.5,0.0019483155188742,Slight or No change,1830.5607142857148,2757.9805980327446,903.1408305386851
284,TCS,EQ,2018-07-03,1851.35,1859.95,1879.9,1857.05,1874.25,1874.05,1872.16,3242233,6069985147.5,191297,2047537,63.15,7,2018,6076106753.65,0.0122613228184838,Slight or No change,1834.1285714285718,2761.5484551756017,906.7086876815422
285,TCS,EQ,2018-07-04,1874.05,1879.9,1879.9,1857.15,1867.0,1866.15,1863.61,2700614,5032886447.2,116958,1997832,73.98,7,2018,5039750816.1,-0.0042154691710465375,Slight or No change,1839.7428571428577,2767.1627408898876,912.3229733958281
286,TCS,EQ,2018-07-05,1866.15,1873.0,1887.5,1862.1,1883.8,1880.3,1874.33,2472571,4634408415.65,94620,1580212,63.91,7,2018,4649175251.3,0.007582455858317959,Slight or No change,1842.6178571428577,2770.0377408898876,915.1979733958281
287,TCS,EQ,2018-07-06,1880.3,1882.85,1921.0,1881.65,1917.75,1912.95,1907.65,3713781,7084608223.6,143673,2110559,56.83,7,2018,7104277363.95,0.017364250385576874,Slight or No change,1848.6142857142863,2776.034169461316,921.1944019672567
288,TCS,EQ,2018-07-09,1912.95,1924.0,1924.4,1876.5,1884.2,1883.0,1888.15,6151747,11615411506.8,193730,4089052,66.47,7,2018,11583739601.0,-0.015656446849107386,Slight or No change,1852.7928571428579,2780.2127408898878,925.3729733958282
289,TCS,EQ,2018-07-10,1883.0,1898.0,1898.9,1870.75,1876.05,1875.1,1881.79,5303302,9979704601.25,187687,3366084,63.47,7,2018,9944221580.2,-0.004195432819968148,Slight or No change,1856.553571428572,2783.973455175602,929.1336876815424
290,TCS,EQ,2018-07-11,1875.1,1900.0,1998.0,1894.15,1970.0,1979.9,1951.99,22903802,44708105351.4,482657,9308170,40.64,7,2018,45347237579.8,0.05589035251453267,Slight or No change,1868.0214285714294,2795.441312318459,940.6015448243998
291,TCS,EQ,2018-07-12,1979.9,1984.0,1990.9,1960.5,1973.0,1971.35,1972.52,6921701,13653172983.9,204057,3235315,46.74,7,2018,13645095266.349998,-0.004318399919187921,Slight or No change,1879.560714285715,2806.9805980327446,952.1408305386853
292,TCS,EQ,2018-07-13,1971.35,1975.0,1997.9,1974.0,1977.6,1981.1,1986.23,4148185,8239240068.0,146909,1571340,37.88,7,2018,8217969303.5,0.0049458492910949845,Slight or No change,1891.121428571429,2818.541312318459,963.7015448243994
293,TCS,EQ,2018-07-16,1981.1,1990.0,1996.0,1977.45,1988.85,1989.2,1988.74,2582159,5135235030.6,112338,1428885,55.34,7,2018,5136430682.8,0.004088637625561553,Slight or No change,1900.9214285714293,2828.341312318459,973.5015448243996
294,TCS,EQ,2018-07-17,1989.2,1989.0,2009.0,1981.0,2000.0,2002.15,1994.6,3315492,6613072315.45,105130,2074936,62.58,7,2018,6638112307.8,0.006510154836115056,Slight or No change,1911.2178571428578,2838.6377408898875,983.7979733958282
295,TCS,EQ,2018-07-18,2002.15,2005.0,2011.7,1993.05,2000.0,2000.25,2000.88,2013869,4029511535.6,93022,1182682,58.73,7,2018,4028241467.25,-0.0009489798466648658,Slight or No change,1922.4714285714292,2849.891312318459,995.0515448243996
296,TCS,EQ,2018-07-19,2000.25,2002.1,2010.45,1970.0,1986.0,1981.4,1984.27,1746318,3465172736.0,81270,806524,46.18,7,2018,3460154485.2000003,-0.009423822022247121,Slight or No change,1932.017857142858,2859.4377408898877,1004.5979733958284
297,TCS,EQ,2018-07-20,1981.4,1984.9,2000.0,1984.0,1998.1,1996.6,1993.61,1934995,3857631216.0,97910,1145691,59.21,7,2018,3863411017.0,0.007671343494498828,Slight or No change,1942.392857142858,2869.8127408898877,1014.9729733958284
298,TCS,EQ,2018-07-23,1996.6,2001.0,2009.95,1986.0,2001.1,2005.65,2005.83,2086201,4184572277.1,88812,1490091,71.43,7,2018,4184189035.65,0.004532705599519239,Slight or No change,1951.792857142858,2879.2127408898878,1024.3729733958285
299,TCS,EQ,2018-07-24,2005.65,2015.0,2015.0,1984.15,1996.45,1999.0,1998.52,2038423,4073820958.05,96571,1388444,68.11,7,2018,4074807577.0,-0.003315633335826296,Slight or No change,1961.2821428571438,2888.7020266041736,1033.862259110114
300,TCS,EQ,2018-07-25,1999.0,2001.9,2002.0,1968.4,1977.5,1981.5,1979.25,1535492,3039127153.4,92993,878512,57.21,7,2018,3042577398.0,-0.008754377188594287,Slight or No change,1968.5107142857153,2895.930598032745,1041.0908305386856
301,TCS,EQ,2018-07-26,1981.5,1974.95,1985.0,1955.1,1956.0,1964.7,1968.67,3503036,6896326862.9,110618,2533158,72.31,7,2018,6882414829.2,-0.008478425435276327,Slight or No change,1972.2071428571437,2899.6270266041734,1044.787259110114
302,TCS,EQ,2018-07-27,1964.7,1960.85,1964.65,1940.3,1943.75,1943.75,1948.53,2033977,3963271946.5,103516,1389322,68.31,7,2018,3953542793.75,-0.010663205578459787,Slight or No change,1976.5464285714295,2903.966312318459,1049.1265448243998
303,TCS,EQ,2018-07-30,1943.75,1943.0,1954.7,1931.55,1944.3,1944.6,1942.3,1579251,3067386014.45,74802,862487,54.61,7,2018,3071011494.6,0.0004372990353698203,Slight or No change,1981.5107142857153,2908.930598032745,1054.0908305386856
304,TCS,EQ,2018-07-31,1944.6,1942.0,1947.0,1928.0,1947.0,1940.2,1934.85,2204803,4265970111.15,125163,1494920,67.8,7,2018,4277758780.6,-0.0022626761287667385,Slight or No change,1978.6750000000009,2906.0948837470305,1051.2551162529712
305,TCS,EQ,2018-08-01,1940.2,1949.95,1981.55,1949.8,1973.0,1976.5,1972.85,2425180,4784507538.7,94019,1409120,58.1,8,2018,4793368270.0,0.018709411400886555,Slight or No change,1979.042857142858,2906.4627408898878,1051.6229733958285
306,TCS,EQ,2018-08-02,1976.5,1980.0,1985.0,1945.0,1947.5,1948.4,1960.41,1509287,2958815209.4,85680,842778,55.84,8,2018,2940694790.8,-0.014217050341512771,Slight or No change,1976.707142857144,2904.127026604174,1049.2872591101143
307,TCS,EQ,2018-08-03,1948.4,1956.5,1982.05,1956.5,1978.0,1979.45,1973.58,1505131,2970498995.4,91920,938806,62.37,8,2018,2979331557.9500003,0.015936152740710252,Slight or No change,1976.0107142857155,2903.4305980327454,1048.5908305386859
308,TCS,EQ,2018-08-06,1979.45,1997.0,1998.95,1972.25,1975.05,1975.55,1981.25,1532249,3035769014.75,62917,920478,60.07,8,2018,3027034511.95,-0.001970244259769216,Slight or No change,1974.1107142857152,2901.530598032745,1046.6908305386855
309,TCS,EQ,2018-08-07,1975.55,1978.2,1979.15,1960.5,1969.0,1967.35,1967.34,1353560,2662908261.65,95485,914572,67.57,8,2018,2662926266.0,-0.004150742831110389,Slight or No change,1971.7607142857153,2899.180598032745,1044.3408305386856
310,TCS,EQ,2018-08-08,1967.35,1972.0,1978.3,1962.0,1975.0,1974.0,1969.57,1315062,2590100268.35,78555,902368,68.62,8,2018,2595932388.0,0.003380181462373289,Slight or No change,1971.2321428571436,2898.6520266041734,1043.812259110114
311,TCS,EQ,2018-08-09,1974.0,1980.0,1980.8,1966.0,1978.0,1974.35,1974.51,2060297,4068073026.6,88956,1627842,79.01,8,2018,4067747381.95,0.00017730496453904898,Slight or No change,1969.642857142858,2897.0627408898877,1042.2229733958284
312,TCS,EQ,2018-08-10,1974.35,1980.95,1996.5,1972.05,1992.0,1993.1,1985.67,2784105,5528317088.35,105306,2064227,74.14,8,2018,5548999675.5,0.009496796414009578,Slight or No change,1968.746428571429,2896.166312318459,1041.3265448243994
313,TCS,EQ,2018-08-13,1993.1,1997.8,2004.25,1990.0,1999.5,2000.15,1998.04,3559575,7112184424.5,176860,2630963,73.91,8,2018,7119683936.25,0.0035372033515630452,Slight or No change,1968.828571428572,2896.2484551756015,1041.4086876815425
314,TCS,EQ,2018-08-14,2000.15,1992.0,2024.6,1982.4,2000.0,2003.55,2010.34,3311765,6657770585.3,120349,1934826,58.42,8,2018,6635286765.75,0.0016998725095616065,Slight or No change,1970.4035714285721,2897.823455175602,1042.9836876815425
315,TCS,EQ,2018-08-16,2003.55,2000.3,2020.05,1995.0,2009.1,2008.5,2008.49,2152065,4322407891.55,153660,1390016,64.59,8,2018,4322422552.5,0.0024706146589803524,Slight or No change,1973.5321428571435,2900.952026604173,1046.1122591101139
316,TCS,EQ,2018-08-17,2008.5,2013.85,2021.9,2004.0,2010.0,2012.75,2012.85,1213731,2443058585.35,114738,719022,59.24,8,2018,2442937070.25,0.002116006970375839,Slight or No change,1978.4607142857149,2905.8805980327443,1051.0408305386852
317,TCS,EQ,2018-08-20,2012.75,2024.0,2024.0,2003.7,2014.15,2009.95,2011.43,1587032,3192197146.6,125610,1020783,64.32,8,2018,3189854968.4,-0.0013911315364550927,Slight or No change,1983.128571428572,2910.5484551756017,1055.7086876815424
318,TCS,EQ,2018-08-21,2009.95,2010.15,2024.0,2004.0,2014.0,2017.65,2015.38,1376866,2774903727.95,67624,826204,60.01,8,2018,2778033684.9,0.0038309410681858225,Slight or No change,1988.6607142857151,2916.080598032745,1061.2408305386855
319,TCS,EQ,2018-08-23,2017.65,2022.8,2038.0,2020.3,2033.9,2035.1,2030.81,3046791,6187460520.7,147069,2229341,73.17,8,2018,6200524364.099999,0.008648675439248521,Slight or No change,1992.8464285714292,2920.266312318459,1065.4265448243996
320,TCS,EQ,2018-08-24,2035.1,2035.1,2046.0,2031.0,2041.6,2043.0,2041.86,1570533,3206801587.6,89779,1071112,68.2,8,2018,3208598919.0,0.003881873126627689,Slight or No change,1999.603571428572,2927.0234551756016,1072.1836876815423
321,TCS,EQ,2018-08-27,2043.0,2043.0,2059.0,2035.0,2050.05,2050.9,2051.79,1532702,3144788538.7,95164,1066284,69.57,8,2018,3143418531.8,0.0038668624571709382,Slight or No change,2004.7071428571435,2932.127026604173,1077.2872591101138
322,TCS,EQ,2018-08-28,2050.9,2055.0,2072.0,2052.0,2069.95,2069.2,2065.5,1987983,4106175143.6,108533,1297603,65.27,8,2018,4113534423.6,0.008922911892339734,Slight or No change,2011.3964285714294,2938.816312318459,1083.9765448243998
